206000,QD,30,10,1983,3.4329
206000,QD,6,11,1983,3.3814
206000,QD,13,11,1983,3.4029
206000,QD,20,11,1983,3.4043
206000,QD,27,11,1983,10.4971
206000,QD,4,12,1983,4.5686
206000,QD,11,12,1983,5.9471
206000,QD,18,12,1983,5.6029
206000,QD,25,12,1983,6.3643
206000,QD,1,1,1984,6.6914
206000,QD,8,1,1984,5.1457
206000,QD,15,1,1984,16.4657
206000,QD,22,1,1984,7.3414
206000,QD,29,1,1984,5.9186
206000,QD,5,2,1984,18.2757
206000,QD,12,2,1984,19.7857
206000,QD,19,2,1984,6.2929
206000,QD,26,2,1984,6.3729
206000,QD,4,3,1984,5.6514
206000,QD,11,3,1984,5.0571
206000,QD,18,3,1984,5.0271
206000,QD,25,3,1984,10.0457
206000,QD,1,4,1984,20.5571
206000,QD,8,4,1984,14.95
206000,QD,15,4,1984,6.2657
206000,QD,22,4,1984,7.6443
206000,QD,29,4,1984,6.1157
206000,QD,6,5,1984,5.9429
206000,QD,13,5,1984,5.7757
206000,QD,20,5,1984,6.8857
206000,QD,27,5,1984,10.51
206000,QD,3,6,1984,14.8971
206000,QD,10,6,1984,15.5414
206000,QD,17,6,1984,8.1929
206000,QD,24,6,1984,10.9971
206000,QD,1,7,1984,5.81
206000,QD,8,7,1984,4.8029
206000,QD,15,7,1984,6.5514
206000,QD,22,7,1984,5.2943
206000,QD,29,7,1984,4.9043
206000,QD,5,8,1984,6.7914
206000,QD,12,8,1984,25.37
206000,QD,19,8,1984,7.1514
206000,QD,26,8,1984,8.4057
206000,QD,2,9,1984,5.5071
206000,QD,9,9,1984,17.8386
206000,QD,16,9,1984,14.0543
206000,QD,23,9,1984,7.8457
206000,QD,30,9,1984,11.0986
206000,QD,7,10,1984,6.9271
206000,QD,14,10,1984,6.4129
206000,QD,21,10,1984,5.7514
206000,QD,28,10,1984,4.7443
206000,QD,4,11,1984,3.9
206000,QD,11,11,1984,3.4771
206000,QD,18,11,1984,4.12
206000,QD,25,11,1984,14.8429
206000,QD,2,12,1984,8.5643
206000,QD,9,12,1984,6.0657
206000,QD,16,12,1984,5.3629
206000,QD,23,12,1984,4.4343
206000,QD,30,12,1984,4.2371
206000,QD,6,1,1985,4.1257
206000,QD,13,1,1985,3.9214
206000,QD,20,1,1985,3.7486
206000,QD,27,1,1985,5.35
206000,QD,3,2,1985,7.8429
206000,QD,10,2,1985,5.5271
206000,QD,17,2,1985,5.2743
206000,QD,24,2,1985,4.9171
206000,QD,3,3,1985,4.8129
206000,QD,10,3,1985,4.08
206000,QD,17,3,1985,2.5514
206000,QD,24,3,1985,3.2914
206000,QD,31,3,1985,6.68
206000,QD,7,4,1985,4.3243
206000,QD,14,4,1985,3.3071
206000,QD,21,4,1985,3.4971
206000,QD,28,4,1985,5.6786
206000,QD,5,5,1985,6.3886
206000,QD,12,5,1985,3.7986
206000,QD,19,5,1985,3.8986
206000,QD,26,5,1985,4.5786
206000,QD,2,6,1985,2.7643
206000,QD,9,6,1985,2.7729
206000,QD,16,6,1985,2.68
206000,QD,23,6,1985,2.46
206000,QD,30,6,1985,3.0657
206000,QD,7,7,1985,2.4814
206000,QD,14,7,1985,2.2157
206000,QD,21,7,1985,1.7029
206000,QD,28,7,1985,3.1557
206000,QD,4,8,1985,1.7529
206000,QD,11,8,1985,1.9386
206000,QD,18,8,1985,2.0314
206000,QD,25,8,1985,2.0957
206000,QD,1,9,1985,2.5471
206000,QD,8,9,1985,1.7871
206000,QD,15,9,1985,1.8257
206000,QD,22,9,1985,1.7914
206000,QD,29,9,1985,1.7986
206000,QD,6,10,1985,2.8429
206000,QD,13,10,1985,5.3286
206000,QD,20,10,1985,2.4871
206000,QD,27,10,1985,1.8043
206000,QD,3,11,1985,1.77
206000,QD,10,11,1985,4.4486
206000,QD,17,11,1985,2.1429
206000,QD,24,11,1985,1.66
206000,QD,1,12,1985,2.0786
206000,QD,8,12,1985,5.6857
206000,QD,15,12,1985,5.91
206000,QD,22,12,1985,5.7
206000,QD,29,12,1985,5.4414
206000,QD,5,1,1986,3.3843
206000,QD,12,1,1986,13.8171
206000,QD,19,1,1986,27.7543
206000,QD,26,1,1986,21.6414
206000,QD,2,2,1986,8.5457
206000,QD,9,2,1986,4.4386
206000,QD,16,2,1986,4.5243
206000,QD,23,2,1986,3.11
206000,QD,2,3,1986,4.8243
206000,QD,9,3,1986,7.1643
206000,QD,16,3,1986,7.3
206000,QD,23,3,1986,13.3129
206000,QD,30,3,1986,17.1371
206000,QD,6,4,1986,6.2929
206000,QD,13,4,1986,7.8671
206000,QD,20,4,1986,9.1486
206000,QD,27,4,1986,6.31
206000,QD,4,5,1986,2.8443
206000,QD,11,5,1986,2.9186
206000,QD,18,5,1986,4.4029
206000,QD,25,5,1986,3.8586
206000,QD,1,6,1986,9.6143
206000,QD,8,6,1986,8.2729
206000,QD,15,6,1986,7.9586
206000,QD,22,6,1986,5.0414
206000,QD,29,6,1986,2.1671
206000,QD,6,7,1986,3.1629
206000,QD,13,7,1986,3.1557
206000,QD,20,7,1986,2.3414
206000,QD,27,7,1986,3.0843
206000,QD,3,8,1986,2.1914
206000,QD,10,8,1986,2.3186
206000,QD,17,8,1986,5.7157
206000,QD,24,8,1986,5.05
206000,QD,31,8,1986,3.0371
206000,QD,7,9,1986,3.06
206000,QD,14,9,1986,7.4886
206000,QD,21,9,1986,3.9986
206000,QD,28,9,1986,2.8129
206000,QD,5,10,1986,2.6257
206000,QD,12,10,1986,3.51
206000,QD,19,10,1986,15.5429
206000,QD,26,10,1986,19.1571
206000,QD,2,11,1986,13.0329
206000,QD,9,11,1986,4.6514
206000,QD,16,11,1986,4.0914
206000,QD,23,11,1986,4.9214
206000,QD,30,11,1986,4.6886
206000,QD,7,12,1986,3.7343
206000,QD,14,12,1986,4.91
206000,QD,21,12,1986,15.3
206000,QD,28,12,1986,33.2357
206000,QD,4,1,1987,38.5429
206000,QD,11,1,1987,16.0214
206000,QD,18,1,1987,7.5914
206000,QD,25,1,1987,6.9286
206000,QD,1,2,1987,4.2414
206000,QD,8,2,1987,15.3586
206000,QD,15,2,1987,10.8114
206000,QD,22,2,1987,3.9029
206000,QD,1,3,1987,15.65
206000,QD,8,3,1987,6.8271
206000,QD,15,3,1987,5.4414
206000,QD,22,3,1987,19.3171
206000,QD,29,3,1987,32.7
206000,QD,5,4,1987,18.61
206000,QD,12,4,1987,30.5857
206000,QD,19,4,1987,9.4529
206000,QD,26,4,1987,6.0514
206000,QD,3,5,1987,11.8671
206000,QD,10,5,1987,7.1071
206000,QD,17,5,1987,4.6029
206000,QD,24,5,1987,8.3543
206000,QD,31,5,1987,7.35
206000,QD,7,6,1987,10.1857
206000,QD,14,6,1987,15.9214
206000,QD,21,6,1987,9.7657
206000,QD,28,6,1987,12.3529
206000,QD,5,7,1987,7.8
206000,QD,12,7,1987,6.1629
206000,QD,19,7,1987,10.6871
206000,QD,26,7,1987,8.3914
206000,QD,2,8,1987,6.31
206000,QD,9,8,1987,6.8186
206000,QD,16,8,1987,5.0671
206000,QD,23,8,1987,5.4529
206000,QD,30,8,1987,3.6157
206000,QD,6,9,1987,4.7214
206000,QD,13,9,1987,4.7643
206000,QD,20,9,1987,3.3
206000,QD,27,9,1987,3.58
206000,QD,4,10,1987,4.7671
206000,QD,11,10,1987,7.0214
206000,QD,18,10,1987,4.1271
206000,QD,25,10,1987,4.2414
206000,QD,1,11,1987,5.8829
206000,QD,8,11,1987,4.2929
206000,QD,15,11,1987,6.38
206000,QD,22,11,1987,7.55
206000,QD,29,11,1987,5.5071
206000,QD,6,12,1987,4.7143
206000,QD,13,12,1987,5.6757
206000,QD,20,12,1987,21.4143
206000,QD,27,12,1987,8.9871
206000,QD,3,1,1988,8.0929
206000,QD,10,1,1988,7.0686
206000,QD,17,1,1988,5.3371
206000,QD,24,1,1988,12.6314
206000,QD,31,1,1988,9.4986
206000,QD,7,2,1988,19.3643
206000,QD,14,2,1988,9.0243
206000,QD,21,2,1988,9.5271
206000,QD,28,2,1988,9.09
206000,QD,6,3,1988,8.1771
206000,QD,13,3,1988,18.7729
206000,QD,20,3,1988,29.1286
206000,QD,27,3,1988,54.0143
206000,QD,3,4,1988,42.2571
206000,QD,10,4,1988,23.3
206000,QD,17,4,1988,9.5586
