206000,QD,28.03.1981,  16.9000
206000,QD,29.03.1981,  16.9000
206000,QD,30.03.1981,  14.7000
206000,QD,31.03.1981,  13.9000
206000,QD,01.04.1981,  12.4000
206000,QD,02.04.1981,  11.4000
206000,QD,03.04.1981,   9.5900
206000,QD,04.04.1981,   8.3400
206000,QD,05.04.1981,   8.3400
206000,QD,06.04.1981,   7.9000
206000,QD,07.04.1981,   6.1500
206000,QD,08.04.1981,   6.8500
206000,QD,09.04.1981,   6.8200
206000,QD,10.04.1981,   6.8400
206000,QD,11.04.1981,   6.4900
206000,QD,12.04.1981,   5.6900
206000,QD,13.04.1981,   5.2200
206000,QD,14.04.1981,   4.5100
206000,QD,15.04.1981,   3.5700
206000,QD,16.04.1981,   3.2000
206000,QD,17.04.1981,   3.1900
206000,QD,18.04.1981,   3.1800
206000,QD,19.04.1981,   3.1700
206000,QD,20.04.1981,   3.1700
206000,QD,21.04.1981,   2.2400
206000,QD,22.04.1981,   1.5900
206000,QD,23.04.1981,   1.5900
206000,QD,24.04.1981,   1.5900
206000,QD,25.04.1981,   2.0000
206000,QD,26.04.1981,   4.1400
206000,QD,27.04.1981,   4.4100
206000,QD,28.04.1981,   3.3100
206000,QD,29.04.1981,   3.4900
206000,QD,30.04.1981,   4.4300
206000,QD,01.05.1981,  10.4000
206000,QD,02.05.1981,  18.1000
206000,QD,03.05.1981,  17.7000
206000,QD,04.05.1981,  10.3000
206000,QD,05.05.1981,   7.1600
206000,QD,06.05.1981,   6.0700
206000,QD,07.05.1981,   4.9200
206000,QD,08.05.1981,   4.4500
206000,QD,09.05.1981,   4.4200
206000,QD,10.05.1981,   4.4100
206000,QD,11.05.1981,   3.8300
206000,QD,12.05.1981,   3.5200
206000,QD,13.05.1981,   3.6000
206000,QD,14.05.1981,   3.6700
206000,QD,15.05.1981,   7.4700
206000,QD,16.05.1981,   6.6900
206000,QD,17.05.1981,   8.2900
206000,QD,18.05.1981,  11.0000
206000,QD,19.05.1981,   8.7800
206000,QD,20.05.1981,   6.5100
206000,QD,21.05.1981,   6.4400
206000,QD,22.05.1981,  10.3000
206000,QD,23.05.1981,  13.3000
206000,QD,24.05.1981,  13.0000
206000,QD,25.05.1981,   5.5000
206000,QD,26.05.1981,   2.8000
206000,QD,27.05.1981,   3.6300
206000,QD,28.05.1981,   3.2400
206000,QD,29.05.1981,   3.9800
206000,QD,30.05.1981,   7.0400
206000,QD,31.05.1981,   7.8500
206000,QD,01.06.1981,   7.9200
206000,QD,02.06.1981,   6.3700
206000,QD,03.06.1981,   4.7300
206000,QD,04.06.1981,   4.0800
206000,QD,05.06.1981,   4.0800
206000,QD,06.06.1981,   4.0600
206000,QD,07.06.1981,   4.0800
206000,QD,08.06.1981,   4.1300
206000,QD,09.06.1981,   4.1100
206000,QD,10.06.1981,   4.0200
206000,QD,11.06.1981,   3.2000
206000,QD,12.06.1981,   3.1100
206000,QD,13.06.1981,   4.4200
206000,QD,14.06.1981,   4.4200
206000,QD,15.06.1981,   2.7900
206000,QD,16.06.1981,   2.9800
206000,QD,17.06.1981,   2.8100
206000,QD,18.06.1981,   2.8100
206000,QD,19.06.1981,   2.8000
206000,QD,20.06.1981,   2.8200
206000,QD,21.06.1981,   2.8400
206000,QD,22.06.1981,   3.5200
206000,QD,23.06.1981,   3.8700
206000,QD,24.06.1981,   3.5600
206000,QD,25.06.1981,   2.9900
206000,QD,26.06.1981,   3.4700
206000,QD,27.06.1981,   3.7700
206000,QD,28.06.1981,   4.3200
206000,QD,29.06.1981,   4.3900
206000,QD,30.06.1981,   4.3800
206000,QD,01.07.1981,   3.5000
206000,QD,02.07.1981,   3.3900
206000,QD,03.07.1981,   3.1800
206000,QD,04.07.1981,   3.1800
206000,QD,05.07.1981,   3.1200
